date,time,open,high,low,close
2022.04.04,20:00,161.014,161.082,160.5,160.662
2022.04.05,00:00,160.66,161.495,160.598,161.321
2022.04.05,04:00,161.32,161.462,161.081,161.452
2022.04.05,08:00,161.451,161.966,161.218,161.759
2022.04.05,12:00,161.76,161.858,161.53,161.647
2022.04.05,16:00,161.648,161.776,161.409,161.704
2022.04.05,20:00,161.703,162.129,161.604,161.775
2022.04.06,00:00,161.774,162.024,161.67,161.863
2022.04.06,04:00,161.863,162.242,161.82,162.08
2022.04.06,08:00,162.082,162.271,161.708,161.828
2022.04.06,12:00,161.828,162.006,161.629,161.828
2022.04.06,16:00,161.829,161.983,161.52,161.694
2022.04.06,20:00,161.695,161.851,161.394,161.781
2022.04.07,00:00,161.781,162.262,161.65,162.002
2022.04.07,04:00,162.001,162.232,161.607,162.132
2022.04.07,08:00,162.129,162.225,161.633,161.669
2022.04.07,12:00,161.67,162.111,161.657,162.043
2022.04.07,16:00,162.044,162.351,161.962,162.173
2022.04.07,20:00,162.167,162.237,161.642,161.986
2022.04.08,00:00,161.987,162.126,161.64,161.764
2022.04.08,04:00,161.764,161.967,161.715,161.808
2022.04.08,08:00,161.807,162.118,161.717,161.982
2022.04.08,12:00,161.981,162.165,161.918,162.062
2022.04.08,16:00,162.062,162.096,161.952,161.978
2022.04.10,16:00,161.524,162.164,161.524,162.087
2022.04.10,20:00,162.081,162.687,161.926,162.495
2022.04.11,00:00,162.496,163.16,162.474,163.16
2022.04.11,04:00,163.16,163.789,163.044,163.789
2022.04.11,08:00,163.787,163.84,163.316,163.612
2022.04.11,12:00,163.612,163.613,163.299,163.311
2022.04.11,16:00,163.308,163.546,163.254,163.413
2022.04.11,20:00,163.412,163.525,163.098,163.336
2022.04.12,00:00,163.336,163.623,163.1,163.356
2022.04.12,04:00,163.356,163.549,163.271,163.389
2022.04.12,08:00,163.39,163.425,162.784,163.186
2022.04.12,12:00,163.189,163.288,162.85,162.952
2022.04.12,16:00,162.958,163.138,162.889,163.067
2022.04.12,20:00,163.067,163.427,162.988,163.305
2022.04.13,00:00,163.307,164.022,163.231,163.83
2022.04.13,04:00,163.831,164.069,163.473,163.566
2022.04.13,08:00,163.566,164.217,163.402,164.073
2022.04.13,12:00,164.073,164.771,163.974,164.746
2022.04.13,16:00,164.745,164.848,164.436,164.449
2022.04.13,20:00,164.449,164.735,164.351,164.471
2022.04.14,00:00,164.47,164.786,164.266,164.571
2022.04.14,04:00,164.568,164.771,164.355,164.408
2022.04.14,08:00,164.408,164.58,164.028,164.334
2022.04.14,12:00,164.339,164.772,164.324,164.671
